Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinFormatReaderTest,getKeyFromRawBlockDirect,21,2,0,1170
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinScriptPatternParserTest,testPaymentPubKeyGenesis,6,1,0,31
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinScriptPatternParserTest,testPaymentNull,4,1,0,40
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinScriptPatternParserTest,testPaymentAnyone,4,1,0,47
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinScriptPatternParserTest,testPaymentUnspendable,4,1,0,54
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinScriptPatternParserTest,testPaymentInvalid,4,1,0,61
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinScriptPatternParserTest,testPaymentP2Hash,6,1,0,69
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinScriptPatternParserTest,testPaymentPuzzle,6,1,0,77
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinScriptPatternParserTest,testPaymentSegwitP2HashSynthetic,6,1,0,86
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinScriptPatternParserTest,testPaymentSegwitP2WSHSynthetic,6,1,0,97
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinScriptPatternParserTest,testPaymentSegwitPubKeySynthetic,6,1,0,109
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinUtilTest,convertSignedIntToUnsigned,4,1,0,41
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinUtilTest,convertIntToByteArray,5,1,0,47
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinUtilTest,convertLongToByteArray,5,1,0,54
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinUtilTest,convertVarIntByteBufferToByteArray,7,1,0,61
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinUtilTest,convertVarIntByteBufferToLong,6,1,0,71
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinUtilTest,getVarIntByte,5,1,0,82
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinUtilTest,getVarIntWord,5,1,0,89
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinUtilTest,getVarIntDWord,5,1,0,96
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinUtilTest,getVarIntQWord,5,1,0,103
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinUtilTest,getVarIntSizeByte,5,1,0,111
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinUtilTest,getVarIntSizeWord,5,1,0,118
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinUtilTest,getVarIntSizeDWord,5,1,0,126
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinUtilTest,getVarIntSizeQWord,5,1,0,134
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinUtilTest,getSize,5,1,0,142
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinUtilTest,reverseByteArray,6,1,0,150
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinUtilTest,convertHexStringToByteArray,6,1,0,159
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinUtilTest,convertByteArrayToHexString,6,1,0,167
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinUtilTest,convertIntToDate,8,1,0,176
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinUtilTest,compareMagicsPos,6,1,0,187
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinUtilTest,compareMagicsNeg,6,1,0,196
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinUtilTest,getTransactionHash,22,1,0,206
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.common,BitcoinUtilTest,getTransactionHashSegWit,41,1,0,231
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.exception,BitcoinBlockReadException,BitcoinBlockReadException,3,1,1,21
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.exception,HadoopCryptoLedgerConfigurationException,HadoopCryptoLedgerConfigurationException,3,1,1,21
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,AbstractBitcoinFileInputFormat,getRecordReader,0,1,3,45
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,AbstractBitcoinFileInputFormat,configure,4,1,1,49
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,AbstractBitcoinFileInputFormat,isSplitable,10,3,2,55
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,AbstractBitcoinRecordReader,AbstractBitcoinRecordReader,57,7,3,84
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,AbstractBitcoinRecordReader,getFilePosition,3,1,0,162
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,AbstractBitcoinRecordReader,getEnd,3,1,0,175
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,AbstractBitcoinRecordReader,getBbr,3,1,0,186
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,AbstractBitcoinRecordReader,getProgress,8,2,0,205
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,AbstractBitcoinRecordReader,isCompressedInput,3,1,0,219
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,AbstractBitcoinRecordReader,getPos,3,1,0,231
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,AbstractBitcoinRecordReader,close,13,3,0,243
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinBlockFileInputFormat,getRecordReader,9,1,3,43
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinBlockRecordReader,BitcoinBlockRecordReader,3,1,3,44
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinBlockRecordReader,createKey,3,1,0,48
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinBlockRecordReader,createValue,3,1,0,59
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinBlockRecordReader,next,27,5,2,72
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinRawBlockFileInputFormat,getRecordReader,9,1,3,43
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinRawBlockRecordReader,BitcoinRawBlockRecordReader,3,1,3,44
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinRawBlockRecordReader,createKey,3,1,0,51
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinRawBlockRecordReader,createValue,3,1,0,62
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinRawBlockRecordReader,next,27,4,2,75
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinTransactionFileInputFormat,getRecordReader,9,1,3,41
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinTransactionRecordReader,BitcoinTransactionRecordReader,3,1,3,45
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinTransactionRecordReader,createKey,3,1,0,49
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinTransactionRecordReader,createValue,3,1,0,60
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinTransactionRecordReader,next,23,4,2,72
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,oneTimeSetUp,4,1,0,55
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,oneTimeTearDown,2,1,0,62
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,setUp,2,1,0,67
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,tearDown,2,1,0,71
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,checkTestDataGenesisBlockAvailable,9,1,0,76
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,checkTestDataVersion1BlockAvailable,9,1,0,88
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,checkTestDataVersion2BlockAvailable,9,1,0,99
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,checkTestDataVersion3BlockAvailable,9,1,0,111
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,checkTestDataVersion4BlockAvailable,9,1,0,122
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,checkTestDataVersion4GzipCompressedBlockAvailable,9,1,0,133
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,checkTestDataVersion4Bzip2CompressedBlockAvailable,9,1,0,144
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,checkTestDataVersion1SeekBlockAvailable,9,1,0,156
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,checkTestDataMultiBlockAvailable,9,1,0,167
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,readBitcoinRawBlockInputFormatGenesisBlock,22,1,0,181
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,readBitcoinRawBlockInputFormatBlockVersion1,22,1,0,205
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,readBitcoinRawBlockInputFormatBlockVersion2,22,1,0,230
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,readBitcoinRawBlockInputFormatBlockVersion3,22,1,0,255
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,readBitcoinRawBlockInputFormatBlockVersion4,22,1,0,279
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,readBitcoinRawBlockInputFormatReqSeekBlockVersion1,22,1,0,303
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,readBitcoinRawBlockInputFormatMultiBlock,26,1,0,327
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,readBitcoinBlockInputFormatGenesisBlock,22,1,0,355
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,readBitcoinBlockInputFormatBlockVersion1,22,1,0,379
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,readBitcoinBlockInputFormatBlockVersion2,22,1,0,404
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,readBitcoinBlockInputFormatBlockVersion3,22,1,0,429
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,readBitcoinBlockInputFormatBlockVersion4,22,1,0,453
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,readBitcoinBlockInputFormatReqSeekBlockVersion1,22,1,0,477
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,readBitcoinBlockInputFormatMultiBlock,26,1,0,501
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,readBitcoinTransactionInputFormatGenesisBlock,22,2,0,530
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,readBitcoinTransactionInputFormatBlockVersion1,22,2,0,554
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,readBitcoinTransactionInputFormatBlockVersion2,22,2,0,578
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,readBitcoinTransactionInputFormatBlockVersion3,22,2,0,602
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,readBitcoinTransactionInputFormatBlockVersion4,22,2,0,626
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,readBitcoinTransactionInputFormatBlockVersion1ReqSeek,22,2,0,650
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,readBitcoinTransactionInputFormatMultiBlock,22,2,0,674
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,readBitcoinRawBlockInputFormatGzipCompressed,24,1,0,698
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,readBitcoinBlockInputFormatGzipCompressed,27,1,0,724
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,readBitcoinTransactionInputFormatGzipCompressed,24,2,0,755
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,readBitcoinRawBlockInputFormatBzip2Compressed,24,1,0,783
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,readBitcoinBlockInputFormatBzip2Compressed,27,1,0,809
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapred,BitcoinFormatHadoopTest,readBitcoinTransactionInputFormatBzip2Compressed,24,2,0,839
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,AbstractBitcoinFileInputFormat,createRecordReader,0,1,2,41
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,AbstractBitcoinFileInputFormat,isSplitable,11,3,2,44
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,AbstractBitcoinRecordReader,AbstractBitcoinRecordReader,21,5,1,79
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,AbstractBitcoinRecordReader,initialize,35,3,2,112
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,AbstractBitcoinRecordReader,getBbr,3,1,0,166
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,AbstractBitcoinRecordReader,getProgress,8,2,0,185
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,AbstractBitcoinRecordReader,getEnd,3,1,0,194
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,AbstractBitcoinRecordReader,getFilePosition,3,1,0,205
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,AbstractBitcoinRecordReader,close,13,3,0,225
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,AbstractBitcoinRecordReader,isCompressedInput,3,1,0,245
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinBlockFileInputFormat,createRecordReader,9,1,2,39
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinBlockRecordReader,BitcoinBlockRecordReader,3,1,1,42
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinBlockRecordReader,getCurrentKey,3,1,0,46
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinBlockRecordReader,getCurrentValue,3,1,0,57
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinBlockRecordReader,nextKeyValue,27,5,0,70
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinRawBlockFileInputFormat,createRecordReader,9,1,2,39
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinRawBlockRecordReader,BitcoinRawBlockRecordReader,3,1,1,44
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinRawBlockRecordReader,getCurrentKey,3,1,0,50
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinRawBlockRecordReader,getCurrentValue,3,1,0,62
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinRawBlockRecordReader,nextKeyValue,27,4,0,75
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinTransactionFileInputFormat,createRecordReader,9,1,2,37
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinTransactionRecordReader,BitcoinTransactionRecordReader,3,1,1,48
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinTransactionRecordReader,getCurrentKey,3,1,0,52
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinTransactionRecordReader,getCurrentValue,3,1,0,63
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinTransactionRecordReader,nextKeyValue,23,4,0,75
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,oneTimeSetUp,4,1,0,59
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,oneTimeTearDown,2,1,0,66
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,setUp,2,1,0,71
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,tearDown,2,1,0,75
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,checkTestDataGenesisBlockAvailable,9,1,0,80
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,checkTestDataVersion1BlockAvailable,9,1,0,92
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,checkTestDataVersion2BlockAvailable,9,1,0,103
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,checkTestDataVersion3BlockAvailable,9,1,0,115
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,checkTestDataVersion4BlockAvailable,9,1,0,126
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,checkTestDataVersion4GzipCompressedBlockAvailable,9,1,0,137
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,checkTestDataVersion4Bzip2CompressedBlockAvailable,9,1,0,148
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,checkTestDataVersion1SeekBlockAvailable,9,1,0,160
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,checkTestDataMultiBlockAvailable,9,1,0,171
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,readBitcoinRawBlockInputFormatGenesisBlock,24,1,0,185
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,readBitcoinRawBlockInputFormatBlockVersion1,23,1,0,212
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,readBitcoinRawBlockInputFormatBlockVersion2,23,1,0,238
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,readBitcoinRawBlockInputFormatBlockVersion3,23,1,0,264
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,readBitcoinRawBlockInputFormatBlockVersion4,23,1,0,289
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,readBitcoinRawBlockInputFormatReqSeekBlockVersion1,23,1,0,314
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,readBitcoinRawBlockInputFormatMultiBlock,29,1,0,339
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,readBitcoinBlockInputFormatGenesisBlock,23,1,0,370
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,readBitcoinBlockInputFormatBlockVersion1,23,1,0,395
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,readBitcoinBlockInputFormatBlockVersion2,23,1,0,421
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,readBitcoinBlockInputFormatBlockVersion3,23,1,0,447
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,readBitcoinBlockInputFormatBlockVersion4,23,1,0,472
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,readBitcoinBlockInputFormatReqSeekBlockVersion1,23,1,0,497
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,readBitcoinBlockInputFormatMultiBlock,29,1,0,522
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,readBitcoinTransactionInputFormatGenesisBlock,22,2,0,554
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,readBitcoinTransactionInputFormatBlockVersion1,22,2,0,578
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,readBitcoinTransactionInputFormatBlockVersion2,22,2,0,602
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,readBitcoinTransactionInputFormatBlockVersion3,22,2,0,626
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,readBitcoinTransactionInputFormatBlockVersion4,22,2,0,650
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,readBitcoinTransactionInputFormatBlockVersion1ReqSeek,22,2,0,674
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,readBitcoinTransactionInputFormatMultiBlock,22,2,0,698
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,readBitcoinRawBlockInputFormatGzipCompressed,25,1,0,722
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,readBitcoinBlockInputFormatGzipCompressed,28,1,0,749
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,readBitcoinTransactionInputFormatGzipCompressed,24,2,0,781
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,readBitcoinRawBlockInputFormatBzip2Compressed,25,1,0,809
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,readBitcoinBlockInputFormatBzip2Compressed,28,1,0,836
hadoopcryptoledger,org.zuinnote.hadoop.bitcoin.format.mapreduce,BitcoinFormatHadoopTest,readBitcoinTransactionInputFormatBzip2Compressed,24,2,0,867
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlock,EthereumBlock,2,1,0,31
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlock,EthereumBlock,5,1,3,35
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlock,getEthereumBlockHeader,3,1,0,41
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlock,getUncleHeaders,3,1,0,46
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlock,getEthereumTransactions,3,1,0,52
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlock,set,5,1,1,56
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,EthereumBlockHeader,2,1,0,51
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,getParentHash,3,1,0,57
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,setParentHash,3,1,1,63
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,getUncleHash,3,1,0,69
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,setUncleHash,3,1,1,75
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,getCoinBase,3,1,0,81
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,setCoinBase,3,1,1,87
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,getStateRoot,3,1,0,93
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,setStateRoot,3,1,1,99
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,getTxTrieRoot,3,1,0,105
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,setTxTrieRoot,3,1,1,111
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,getReceiptTrieRoot,3,1,0,117
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,setReceiptTrieRoot,3,1,1,123
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,getLogsBloom,3,1,0,129
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,setLogsBloom,3,1,1,135
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,getDifficulty,3,1,0,141
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,setDifficulty,3,1,1,147
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,getTimestamp,3,1,0,153
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,setTimestamp,3,1,1,159
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,getNumber,6,2,0,165
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,setNumber,3,1,1,174
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,getGasLimit,6,2,0,180
